Id,Label,timeset,Cluster,pageranks
Hygrocybe chlorophana,Hygrocybe chlorophana,,0,0.00002
Lactarius subviscidus,Lactarius subviscidus,,0,0.000015
Catorhintha selector,Catorhintha selector,,0,0.000014
Exitianus exitiosus,Exitianus exitiosus,,0,0.000014
Siren intermedia,Siren intermedia,,1,0.000014
Ectropis bhurmitra,Ectropis bhurmitra,,0,0.000014
Vitisiella brevicauda,Vitisiella brevicauda,,752,0.000014
Vitis mustangensis,Vitis mustangensis,,752,0.000025
Rhopalomyia audibertiae,Rhopalomyia audibertiae,,0,0.000014
Scolopendra morsitans,Scolopendra morsitans,,0,0.000014
Herochroma cristata,Herochroma cristata,,0,0.000014
Lilioceris faldermanni,Lilioceris faldermanni,,753,0.000014
Fritillaria pontica,Fritillaria pontica,,753,0.000025
Pontania viminalis,Pontania viminalis,,0,0.000014
Aceria trifolii,Aceria trifolii,,0,0.000014
Alconeura quadrimaculata,Alconeura quadrimaculata,,0,0.000014
Contarinia carpini,Contarinia carpini,,0,0.000014
Ceutorhynchus obstrictus,Ceutorhynchus obstrictus,,0,0.000014
Omiodes tristrialis,Omiodes tristrialis,,0,0.000014
Asphondylia auripila,Asphondylia auripila,,0,0.000014
Acmispon wrangelianus,Acmispon wrangelianus,,0,0.000014
Taphrina caerulescens,Taphrina caerulescens,,0,0.000014
Malacosoma constricta,Malacosoma constricta,,0,0.000014
Monadenia troglodytes,Monadenia troglodytes,,0,0.000014
Megapallifera mutabilis,Megapallifera mutabilis,,0,0.000014
Cepaea nemoralis,Cepaea nemoralis,,0,0.000186
Allodus podophylli,Allodus podophylli,,0,0.000014
Iris douglasiana,Iris douglasiana,,0,0.00002
Euonymus hamiltonianus,Euonymus hamiltonianus,,0,0.000054
Diaperia prolifera,Diaperia prolifera,,0,0.000014
Aquila verreauxii,Aquila verreauxii,,0,0.000014
Lepus saxatilis,Lepus saxatilis,,0,0.000018
Bubo africanus,Bubo africanus,,0,0.000018
Tycracona obliqua,Tycracona obliqua,,0,0.000014
Scymnodes lividigaster,Scymnodes lividigaster,,0,0.000014
Euderces reichei,Euderces reichei,,0,0.000014
Juglans ailantifolia,Juglans ailantifolia,,0,0.00002
Lathronympha strigana,Lathronympha strigana,,0,0.000014
Archips rileyana,Archips rileyana,,0,0.000014
Senegalia merrillii,Senegalia merrillii,,0,0.000014
Proserpinus clarkiae,Proserpinus clarkiae,,0,0.000014
Hypholoma capnoides,Hypholoma capnoides,,0,0.000015
Microlamia pygmaea,Microlamia pygmaea,,0,0.000014
Trioza adventicia,Trioza adventicia,,0,0.000014
Scolopendra alternans,Scolopendra alternans,,0,0.000116
Anadenobolus monilicornis,Anadenobolus monilicornis,,0,0.000021
Pantherophis guttatus,Pantherophis guttatus,,0,0.000014
Brigittea civica,Brigittea civica,,0,0.000014
Sitona lineatus,Sitona lineatus,,0,0.000025
Annaphila depicta,Annaphila depicta,,0,0.000014
Xysticus ulmi,Xysticus ulmi,,0,0.000014
Ischiopsopha wallacei,Ischiopsopha wallacei,,0,0.000014
Calliphara regalis,Calliphara regalis,,0,0.000014
Phytoecia icterica,Phytoecia icterica,,0,0.000014
Callophrys eryphon,Callophrys eryphon,,0,0.000014
Muilla maritima,Muilla maritima,,0,0.000014
Sanicula bipinnatifida,Sanicula bipinnatifida,,0,0.000015
Trachelophorus giraffa,Trachelophorus giraffa,,754,0.000014
Dichaetanthera cordifolia,Dichaetanthera cordifolia,,754,0.000025
Callophrys mossii,Callophrys mossii,,0,0.000014
Graphiola phoenicis,Graphiola phoenicis,,0,0.000014
Agarista agricola,Agarista agricola,,198,0.000014
Cayratia clematidea,Cayratia clematidea,,198,0.00002
Aratinga auricapillus,Aratinga auricapillus,,0,0.000014
Geophagus brasiliensis,Geophagus brasiliensis,,1,0.000017
Kniphofia uvaria,Kniphofia uvaria,,0,0.000018
Bastardia viscosa,Bastardia viscosa,,0,0.000014
Cerastipsocus venosus,Cerastipsocus venosus,,0,0.000025
Nama demissa,Nama demissa,,0,0.000014
Passer italiae,Passer italiae,,0,0.000015
Sanicula arctopoides,Sanicula arctopoides,,0,0.000016
Aphenochiton subtilis,Aphenochiton subtilis,,184,0.000014
Lytta magister,Lytta magister,,0,0.000014
Paranapiacaba connexa,Paranapiacaba connexa,,0,0.000014
Marumba cristata,Marumba cristata,,0,0.000014
Neodiprion compar,Neodiprion compar,,0,0.000014
Agrilus lecontei,Agrilus lecontei,,0,0.000014
Problepsis vulgaris,Problepsis vulgaris,,0,0.000014
Asclepias quadrifolia,Asclepias quadrifolia,,0,0.000027
Calliphora quadrimaculata,Calliphora quadrimaculata,,0,0.000015
Enchenopa quadricolor,Enchenopa quadricolor,,0,0.000014
Lasioglossum pavonotum,Lasioglossum pavonotum,,0,0.000014
Casuarina equisetifolia,Casuarina equisetifolia,,0,0.000094
Xanthorrhoea johnsonii,Xanthorrhoea johnsonii,,0,0.000014
Bombus vandykei,Bombus vandykei,,0,0.000014
Phoradendron brachystachyum,Phoradendron brachystachyum,,0,0.000014
Eysenhardtia polystachya,Eysenhardtia polystachya,,0,0.000019
Coronella girondica,Coronella girondica,,0,0.000014
Anguis fragilis,Anguis fragilis,,0,0.00002
Natrix astreptophora,Natrix astreptophora,,0,0.000014
Hibiscus sabdariffa,Hibiscus sabdariffa,,0,0.00005
Bombus vancouverensis,Bombus vancouverensis,,0,0.000014
Heliotaurus ruficollis,Heliotaurus ruficollis,,0,0.000014
Bombus terrestris lusitanicus,Bombus terrestris lusitanicus,,0,0.000014
Macrosiphum oregonense,Macrosiphum oregonense,,755,0.000014
Lysichiton americanus,Lysichiton americanus,,755,0.000025
Dysschema leucophaea,Dysschema leucophaea,,0,0.000014
Spilostethus hospes,Spilostethus hospes,,0,0.000014
Trachinotus coppingeri,Trachinotus coppingeri,,1,0.000014
Ventocoris rusticus,Ventocoris rusticus,,756,0.000014
Nigella damascena,Nigella damascena,,756,0.000025
Sternodontus obtusus,Sternodontus obtusus,,757,0.000014
Laserpitium gallicum,Laserpitium gallicum,,757,0.000025
Arctia virginalis,Arctia virginalis,,0,0.000014
Falco deiroleucus,Falco deiroleucus,,0,0.000014
Phoradendron forestierae,Phoradendron forestierae,,758,0.000014
Malacomeles denticulata,Malacomeles denticulata,,758,0.000025
Calycomyza eupatoriphaga,Calycomyza eupatoriphaga,,0,0.000014
Erythrolamprus miliaris,Erythrolamprus miliaris,,759,0.000014
Rhinella icterica,Rhinella icterica,,759,0.000025
Eudorcas thomsonii,Eudorcas thomsonii,,0,0.000015
Sphodromantis viridis,Sphodromantis viridis,,0,0.000014
Hemidactylus turcicus,Hemidactylus turcicus,,0,0.00003
Accipiter brevipes,Accipiter brevipes,,760,0.000014
Lacerta agilis,Lacerta agilis,,760,0.000025
Mirabilis laevis,Mirabilis laevis,,0,0.000038
Arenaria interpres,Arenaria interpres,,1,0.000019
Tupeia antarctica,Tupeia antarctica,,0,0.000014
Lupinus arizonicus,Lupinus arizonicus,,0,0.000014
Epuraea pallescens,Epuraea pallescens,,761,0.000014
Scorias spongiosa,Scorias spongiosa,,761,0.000025
Marmara arbutiella,Marmara arbutiella,,0,0.000014
Orchamoplatus citri,Orchamoplatus citri,,0,0.000014
Bougainvillea buttiana,Bougainvillea buttiana,,0,0.000015
Vanellus armatus,Vanellus armatus,,0,0.000014
Uroplata girardi,Uroplata girardi,,0,0.000014
Senecio skirrhodon,Senecio skirrhodon,,0,0.000029
Aspidimorpha deusta,Aspidimorpha deusta,,0,0.000014
Sedum spathulifolium,Sedum spathulifolium,,0,0.00002
Carrhenes canescens,Carrhenes canescens,,0,0.000014
Echeveria amoena,Echeveria amoena,,4,0.000016
Buteogallus urubitinga,Buteogallus urubitinga,,0,0.000014
Cochlochila bullita,Cochlochila bullita,,0,0.000014
Philothamnus thomensis,Philothamnus thomensis,,762,0.000014
Hemidactylus greeffii,Hemidactylus greeffii,,762,0.000025
Ixeris chinensis,Ixeris chinensis,,0,0.000018
Corvus cornix,Corvus cornix,,0,0.000014
Parachromis managuensis,Parachromis managuensis,,1,0.000015
Sciurus aestuans,Sciurus aestuans,,0,0.000014
Baeolophus atricristatus,Baeolophus atricristatus,,0,0.000014
Ceryle rudis,Ceryle rudis,,1,0.000014
Tilapia sparrmanii,Tilapia sparrmanii,,1,0.00004
Coelaenomenodera lameensis,Coelaenomenodera lameensis,,0,0.000014
Cassida compuncta,Cassida compuncta,,0,0.000014
Uloborus walckenaerius,Uloborus walckenaerius,,763,0.000014
Messor ibericus,Messor ibericus,,763,0.000025
Coracias garrulus,Coracias garrulus,,764,0.000014
Acanthoplus discoidalis,Acanthoplus discoidalis,,764,0.000025
Conocephalus brevipennis,Conocephalus brevipennis,,0,0.00002
Chinamiris aurantiacus,Chinamiris aurantiacus,,0,0.000014
Xixuthrus microcerus,Xixuthrus microcerus,,0,0.000014
Ceanothus pendletonensis,Ceanothus pendletonensis,,0,0.000018
Lygaeus reclivatus,Lygaeus reclivatus,,0,0.000014
Malcolmia maritima,Malcolmia maritima,,0,0.000014
Danaus petilia,Danaus petilia,,0,0.000014
Sitobion luteum,Sitobion luteum,,765,0.000014
Dendrobium aemulum,Dendrobium aemulum,,765,0.000025
Aceria mackiei,Aceria mackiei,,0,0.000014
Kandelia obovata,Kandelia obovata,,0,0.000031
Sesia apiformis,Sesia apiformis,,0,0.00002
Aphis kurosawai,Aphis kurosawai,,199,0.000014
Artemisia argyi,Artemisia argyi,,199,0.000037
Epirrhoe alternata,Epirrhoe alternata,,0,0.000014
Hibiscus schizopetalus,Hibiscus schizopetalus,,0,0.000015
Schoutedenia ralumensis,Schoutedenia ralumensis,,0,0.000014
Chrysococcyx lucidus,Chrysococcyx lucidus,,0,0.000014
Bryobia praetiosa,Bryobia praetiosa,,0,0.000014
Aedes vexans,Aedes vexans,,0,0.00002
Habropoda laboriosa,Habropoda laboriosa,,0,0.000014
Aspidimorpha angolensis,Aspidimorpha angolensis,,0,0.000026
Papilio rogeri,Papilio rogeri,,0,0.000014
Zaprionus indianus,Zaprionus indianus,,0,0.000014
Turdoides jardineii,Turdoides jardineii,,0,0.000014
Eulaema meriana,Eulaema meriana,,200,0.000014
Anthurium andraeanum,Anthurium andraeanum,,200,0.000037
Aporocera melanocephala,Aporocera melanocephala,,0,0.000014
Eucalyptus elata,Eucalyptus elata,,0,0.000034
Lipaphis erysimi,Lipaphis erysimi,,0,0.000014
Crassula multicava,Crassula multicava,,0,0.000015
Columbina squammata,Columbina squammata,,0,0.000014
Charixena iridoxa,Charixena iridoxa,,201,0.000014
Astelia nervosa,Astelia nervosa,,201,0.00002
Tagelus californianus,Tagelus californianus,,1,0.000017
Helminthoglypta nickliniana,Helminthoglypta nickliniana,,766,0.000014
Cantharellus californicus,Cantharellus californicus,,766,0.000025
Anoplaspis metrosideri,Anoplaspis metrosideri,,0,0.000014
Metrosideros umbellata,Metrosideros umbellata,,0,0.000026
Capparis lucida,Capparis lucida,,0,0.000017
Adelges cooleyi,Adelges cooleyi,,0,0.000014
Menemerus semilimbatus,Menemerus semilimbatus,,0,0.000014
Thaumetopoea pityocampa,Thaumetopoea pityocampa,,0,0.000014
Macarostola miniella,Macarostola miniella,,0,0.000014
Coscinoptycha improbana,Coscinoptycha improbana,,0,0.000014
Hypostomus punctatus,Hypostomus punctatus,,1,0.000014
Erythrina speciosa,Erythrina speciosa,,0,0.000014
Steatoda triangulosa,Steatoda triangulosa,,0,0.000014
Salticus scenicus,Salticus scenicus,,0,0.000018
Podarcis muralis,Podarcis muralis,,0,0.00003
Tropidurus torquatus,Tropidurus torquatus,,0,0.000014
Oligosoma aeneum,Oligosoma aeneum,,0,0.000014
Bactericera cockerelli,Bactericera cockerelli,,0,0.000014
Rostrhamus sociabilis,Rostrhamus sociabilis,,1,0.000014
Pomacea maculata,Pomacea maculata,,1,0.00002
Chiranthodendron pentadactylon,Chiranthodendron pentadactylon,,0,0.000014
Ixora coccinea,Ixora coccinea,,0,0.000025
Lecythis pisonis,Lecythis pisonis,,0,0.000018
Bougainvillea glabra,Bougainvillea glabra,,0,0.000025
Momordica cochinchinensis,Momordica cochinchinensis,,0,0.000014
Macaca cyclopis,Macaca cyclopis,,0,0.000025
Pelagodes antiquadraria,Pelagodes antiquadraria,,0,0.000014
Pseudomegoura nipponica,Pseudomegoura nipponica,,0,0.000014
Phymateus saxosus,Phymateus saxosus,,767,0.000014
Pervillaea venenata,Pervillaea venenata,,767,0.000025
Bruggmanniella bumeliae,Bruggmanniella bumeliae,,0,0.000014
Hypostomus plecostomus,Hypostomus plecostomus,,1,0.000017
Eryngium alpinum,Eryngium alpinum,,0,0.000014
Rhipiphorothrips cruentatus,Rhipiphorothrips cruentatus,,0,0.000014
Nisotra bicolorata,Nisotra bicolorata,,768,0.000014
Hibiscus heterophyllus,Hibiscus heterophyllus,,768,0.000025
Habropoda tristissima,Habropoda tristissima,,0,0.000014
Sitophilus zeamais,Sitophilus zeamais,,0,0.000014
Praxelis clematidea,Praxelis clematidea,,0,0.000014
Epameibaphis atricornis,Epameibaphis atricornis,,0,0.000014
Lampropeltis triangulum,Lampropeltis triangulum,,0,0.000015
Perdita albipennis,Perdita albipennis,,0,0.000014
Charonia tritonis,Charonia tritonis,,1,0.000014
Linckia laevigata,Linckia laevigata,,1,0.00002
Laticauda colubrina,Laticauda colubrina,,1,0.000014
Gymnothorax thyrsoideus,Gymnothorax thyrsoideus,,1,0.00002
Protaetia orientalis,Protaetia orientalis,,0,0.000014
Euproctis taiwana,Euproctis taiwana,,0,0.000014
Corythucha marmorata,Corythucha marmorata,,199,0.000014
Calophya mangiferae,Calophya mangiferae,,0,0.000014
Amrasca biguttula,Amrasca biguttula,,0,0.000014
Bactrocera dorsalis,Bactrocera dorsalis,,0,0.000014
Scirtothrips dorsalis,Scirtothrips dorsalis,,0,0.000014
Chlumetia transversa,Chlumetia transversa,,0,0.000014
Trachyphonus vaillantii,Trachyphonus vaillantii,,769,0.000014
Phymateus viridipes,Phymateus viridipes,,769,0.000025
Sterna striata,Sterna striata,,1,0.000014
Bolitotherus cornutus,Bolitotherus cornutus,,0,0.000014
Ganoderma curtisii,Ganoderma curtisii,,0,0.000025
Molobratia teutonus,Molobratia teutonus,,0,0.000014
Callaeas wilsoni,Callaeas wilsoni,,0,0.000014
Leptinotarsa behrensi,Leptinotarsa behrensi,,202,0.000014
Ambrosia ambrosioides,Ambrosia ambrosioides,,202,0.000037
Grampus griseus,Grampus griseus,,1,0.00002
Cordyline banksii,Cordyline banksii,,0,0.000016
Calliptamus italicus,Calliptamus italicus,,0,0.000015
Smilax lasioneura,Smilax lasioneura,,0,0.000018
Fulica alai,Fulica alai,,1,0.000014
Batis maritima,Batis maritima,,1,0.000031
Parasa shirakii,Parasa shirakii,,0,0.000014
Freyeria putli,Freyeria putli,,0,0.000014
Indigofera spicata,Indigofera spicata,,0,0.000015
Bidens laevis,Bidens laevis,,0,0.000016
Sairocarpus vexillocalyculatus,Sairocarpus vexillocalyculatus,,0,0.000014
Tagetes lemmonii,Tagetes lemmonii,,0,0.000016
Liriomyza clianthi,Liriomyza clianthi,,0,0.000014
Clianthus maximus,Clianthus maximus,,0,0.00002
Schinia rivulosa,Schinia rivulosa,,0,0.000014
Correa reflexa,Correa reflexa,,0,0.000015
Acca sellowiana,Acca sellowiana,,0,0.00002
Corispermum americanum,Corispermum americanum,,0,0.000014
Uroleucon verbesinae,Uroleucon verbesinae,,0,0.000014
Ectypia clio,Ectypia clio,,0,0.000014
Echinocereus engelmannii,Echinocereus engelmannii,,0,0.000017
Thecabius populimonilis,Thecabius populimonilis,,0,0.000014
Tachybaptus ruficollis,Tachybaptus ruficollis,,1,0.000014
Muehlenbeckia complexa,Muehlenbeckia complexa,,0,0.000023
Crematogaster scutellaris,Crematogaster scutellaris,,0,0.000017
Neolentinus cyathiformis,Neolentinus cyathiformis,,0,0.000017
Gomphurus externus,Gomphurus externus,,0,0.000016
Cargida pyrrha,Cargida pyrrha,,0,0.000014
Sthenarus rotermundi,Sthenarus rotermundi,,0,0.000014
Hypselonotus punctiventris,Hypselonotus punctiventris,,0,0.000014
Croton lindheimeri,Croton lindheimeri,,0,0.000031
Periphyllus californiensis,Periphyllus californiensis,,0,0.000014
Astelia fragrans,Astelia fragrans,,201,0.00002
Pterocephalus perennis,Pterocephalus perennis,,0,0.000015
Dromicodryas bernieri,Dromicodryas bernieri,,203,0.000014
Oplurus cuvieri,Oplurus cuvieri,,203,0.00002
Sphecodes kincaidii,Sphecodes kincaidii,,0,0.000014
Xantusia riversiana,Xantusia riversiana,,0,0.000015
Taphrina deformans,Taphrina deformans,,0,0.000014
Mictyris longicarpus,Mictyris longicarpus,,0,0.000033
Esacus magnirostris,Esacus magnirostris,,0,0.000014
Vitex agnus-castus,Vitex agnus-castus,,0,0.000015
Aphis hederae,Aphis hederae,,0,0.000014
Harrisina coracina,Harrisina coracina,,0,0.000014
Heteropsylla cubana,Heteropsylla cubana,,0,0.000014
Senecio glaucophyllus,Senecio glaucophyllus,,0,0.000014
Senecio radiolatus,Senecio radiolatus,,0,0.000014
Chrysorthenches drosochalca,Chrysorthenches drosochalca,,0,0.000014
Heliozela catoptrias,Heliozela catoptrias,,192,0.000014
Drepanis coccinea,Drepanis coccinea,,48,0.000014
Santalum haleakalae,Santalum haleakalae,,48,0.00002
Hymenosporum flavum,Hymenosporum flavum,,0,0.000017
Metrosideros polymorpha,Metrosideros polymorpha,,48,0.000043
Pseudocreobotra wahlbergi,Pseudocreobotra wahlbergi,,0,0.000014
Basiothia medea,Basiothia medea,,0,0.000025
Eumorpha fasciatus,Eumorpha fasciatus,,0,0.000014
Cirsium carolinianum,Cirsium carolinianum,,0,0.000015
Tramea onusta,Tramea onusta,,0,0.000016
Megachile latimanus,Megachile latimanus,,0,0.000014
Pseudognaphalium brachypterum,Pseudognaphalium brachypterum,,0,0.000014
Polistes pacificus,Polistes pacificus,,204,0.000014
Colubrina triflora,Colubrina triflora,,204,0.000037
Sesbania tomentosa,Sesbania tomentosa,,0,0.000014
Barkleyanthus salicifolius,Barkleyanthus salicifolius,,0,0.000015
Annulohypoxylon thouarsianum,Annulohypoxylon thouarsianum,,0,0.000014
Egretta sacra,Egretta sacra,,1,0.000014
Vanicela disjunctella,Vanicela disjunctella,,0,0.000014
Corythucha ciliata,Corythucha ciliata,,0,0.000014
Coelioxys rufitarsis,Coelioxys rufitarsis,,0,0.000014
Metrosideros collina,Metrosideros collina,,0,0.000014
Stachys chamissonis,Stachys chamissonis,,0,0.000014
Scolopterus penicillatus,Scolopterus penicillatus,,0,0.000014
Chlorophorus varius,Chlorophorus varius,,0,0.000014
Crateva formosensis,Crateva formosensis,,0,0.000017
Omophoita sexnotata,Omophoita sexnotata,,0,0.000014
Pelomedusa subrufa,Pelomedusa subrufa,,0,0.000015
Dittrichia graveolens,Dittrichia graveolens,,0,0.000014
Ceratina pacifica,Ceratina pacifica,,0,0.000014
Neomyzus circumflexum,Neomyzus circumflexum,,770,0.000014
Hatiora gaertneri,Hatiora gaertneri,,770,0.000025
Neolaemosaccus narinus,Neolaemosaccus narinus,,0,0.000014
Puccinia alnetorum,Puccinia alnetorum,,0,0.000014
Polistes carnifex,Polistes carnifex,,204,0.000014
Chalepistes compressus,Chalepistes compressus,,0,0.000014
Lycium brevipes,Lycium brevipes,,0,0.000014
Anthomyia pluvialis,Anthomyia pluvialis,,0,0.000017
Heliophanus flavipes,Heliophanus flavipes,,771,0.000014
Tapinoma nigerrimum,Tapinoma nigerrimum,,771,0.000025
Aphis asclepiadis,Aphis asclepiadis,,0,0.000014
Symphyotrichum ascendens,Symphyotrichum ascendens,,0,0.000015
Aphis spiraecola,Aphis spiraecola,,0,0.000014
Psammophis elegans,Psammophis elegans,,772,0.000014
Trachylepis perrotetii,Trachylepis perrotetii,,772,0.000025
Lonchocarpus benthamianus,Lonchocarpus benthamianus,,0,0.000029
Antigonus erosus,Antigonus erosus,,0,0.000014
Gardenia taitensis,Gardenia taitensis,,0,0.000015
Pomacea paludosa,Pomacea paludosa,,1,0.00002
Paracephaleus hudsoni,Paracephaleus hudsoni,,0,0.000014
Pachymerus nucleorum,Pachymerus nucleorum,,0,0.000014
Dahlia imperialis,Dahlia imperialis,,0,0.000015
Cermada punctimargo,Cermada punctimargo,,0,0.000014
Nematus oligospilus,Nematus oligospilus,,0,0.000014
Xysticus acerbus,Xysticus acerbus,,773,0.000014
Vadonia unipunctata,Vadonia unipunctata,,773,0.000025
Mollis mollis,Mollis mollis,,0,0.000026
Ctenocallis setosus,Ctenocallis setosus,,0,0.000014
Iris variegata,Iris variegata,,0,0.000016
Pheidole pilifera,Pheidole pilifera,,0,0.000014
Anodorhynchus leari,Anodorhynchus leari,,0,0.000014
Sympistis chionanthi,Sympistis chionanthi,,0,0.000014
Sicya macularia,Sicya macularia,,0,0.000014
Phigalia titea,Phigalia titea,,0,0.000014
Erannis tiliaria,Erannis tiliaria,,0,0.000014
Odontotarsus purpureolineatus,Odontotarsus purpureolineatus,,0,0.000014
Trioza brevigenae,Trioza brevigenae,,0,0.000014
Gymnadenia conopsea,Gymnadenia conopsea,,0,0.000015
Helianthus exilis,Helianthus exilis,,0,0.000014
Juglans californica,Juglans californica,,0,0.000033
Tropaeolum speciosum,Tropaeolum speciosum,,0,0.000014
